device,caseName,description,topology,linkClass,calibrationMode,alphaGap,alphaPriorPenalty,gammaW,pW,meanW,minW,activeWeakLinkFraction,medianWeakIc_A,medianAllIc_A,medianWeakDelta_meV,normalScaleApplied,shapeScore,shapeFullMap,shapeLowBias,shapeZeroBias,shapeAsymmetry,conductanceScore,conductanceFullMap,conductanceLowBias,conductanceZeroBias,conductanceAsymmetry,modelRN_top_4_10,modelRN_bottom_3_9,seed,sourceVersion,sourceRole,sourceFile
AS006,central_lane_gap_control,"central-lane topology with same gap-derived links",central_lane,boundary_constriction,conductance,3.7,0,0.01,0.08,0.920627450980392,0.01,0.472222222222222,1.09805318184976e-08,4.16530549553772e-07,0.125322878465749,158.345082740024,0.171673384428709,0.0694916612432514,0.139048958238982,0.397930919299003,0.0481259348583226,1135.38076536154,1413.86165478043,1420.46046287198,1391.31703949218,38.0900626360855,352631.546957288,352631.546957288,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_3_g0_05_p0_3,"contact-relaxed SNS links, alpha=3.3, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,conductance,3.3,1,0.05,0.3,0.714793028322441,0.05,0.300217864923747,3.84214422469845e-08,5.48097180184476e-07,0.0439866454287471,88.5416250076807,0.176077905899711,0.142122556638949,0.297626558114689,0.136746954038969,0.046486803610188,2.23966362587061,3.34692055504085,2.53686340335919,2.66356774559636,0.0824269364381685,1216.166269152,1158.3866916052,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_7_g0_05_p0_3,"contact-relaxed SNS links, alpha=3.7, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,conductance,3.7,0,0.05,0.3,0.714793028322441,0.05,0.300217864923747,4.30785867617704e-08,6.14533202025019e-07,0.049318360026171,88.5416250076807,0.181620404891469,0.151988146968328,0.30943113861269,0.134578638080543,0.0463860873161289,2.21945891302818,3.33745689266831,2.50015092382869,2.64330237804078,0.0804455832214016,1224.22665337796,1164.64083890016,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a4_1_g0_05_p0_3,"contact-relaxed SNS links, alpha=4.1, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.05,0.3,0.714793028322441,0.05,0.300217864923747,4.77357312765564e-08,6.80969223865561e-07,0.0546500746235949,88.5416250076807,0.186273206486222,0.160832837674112,0.318560703719363,0.133422010819227,0.0462744497240782,2.20180068683938,3.32472338386367,2.46973394956315,2.62672040729433,0.0788451294797949,1230.16540824426,1168.2541966624,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_3_g0_1_p0_3,"contact-relaxed SNS links, alpha=3.3, tau=0.1, p=0.3",contact_relaxation,contact_relaxed,conductance,3.3,1,0.1,0.3,0.72980392156863,0.1,0.300217864923747,6.98411724134803e-08,4.98156074081405e-07,0.0439866454287471,97.4180934863615,0.197485096742827,0.190101156664061,0.333503657168298,0.133950905561945,0.0462542950531223,0.973844383672333,1.47180382366516,1.01898143417648,1.24412684526096,0.059042028311458,714.832695165087,672.857102470373,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_05_p0_3,"tunnel/crack-like links, alpha=3.3, tau=0.05, p=0.3",tear_lane,crack_tunnel,conductance,3.3,1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,6.06392177399405e-08,4.96211902219252e-07,0.0791451236553,88.5416250076807,0.19773258808265,0.236953389373666,0.27686920997725,0.172540145162613,0.0515132521261333,0.233844561751689,0.226372645759001,0.247999458063975,0.246573746130435,0.200633928724445,245.488919163096,307.820014414529,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,anisotropic_gap_control,"anisotropic weak-link transparency",anisotropic,anisotropic,conductance,3.7,0,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,1.12517682551693e-08,4.18715711224972e-07,0.125206474713235,158.345082740024,0.19776693161473,0.234621554845147,0.272048463580612,0.184876986559242,0.0470320587633799,0.20277748513622,0.193126086188206,0.217497206821383,0.314699460713954,0.0467669016630299,300.668523539208,296.217609747621,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_1_p0_3,"tunnel/crack-like links, alpha=3.3, tau=0.1, p=0.3",tear_lane,crack_tunnel,conductance,3.3,1,0.1,0.3,0.72980392156863,0.1,0.300217864923747,1.10227878328179e-07,4.50998439800055e-07,0.0791451236553,97.4180934863615,0.198371305996671,0.239426610073296,0.275419294026283,0.176720113197348,0.0495460138673762,0.2122779253841,0.224217507254612,0.253642753795284,0.21497149713589,0.124582929104277,245.744596939031,280.87075516782,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_3_g0_05_p0_2,"combined weak-link classes, alpha=3.3, tau=0.05, p=0.2",combined,boundary_constriction,conductance,3.3,1,0.05,0.2,0.810000000000001,0.05,0.2,6.46554113364382e-08,4.58416846494647e-07,0.10950850422832,112.58326145549,0.198884594341025,0.240879925385543,0.277290458729584,0.175453953894489,0.0489673011746973,0.20071704399096,0.247967369162679,0.284082183484026,0.168832634882128,0.0474332360924158,243.92880454775,245.210862780497,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_05_p0_2,"tunnel/crack-like links, alpha=3.3, tau=0.05, p=0.2",tear_lane,crack_tunnel,conductance,3.3,1,0.05,0.2,0.809586056644881,0.05,0.200435729847495,5.33318383040569e-08,4.48475231203e-07,0.0867060016653104,112.58326145549,0.199040459036856,0.242311831783852,0.2714572591901,0.184964703583039,0.0466343803389544,0.226055376588382,0.287777966712045,0.315176836206001,0.154173262559409,0.0982228746700992,243.672039615544,212.319651214839,1010,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv
