device,caseName,description,topology,linkClass,calibrationMode,alphaGap,alphaPriorPenalty,gammaW,pW,meanW,minW,activeWeakLinkFraction,medianWeakIc_A,medianAllIc_A,medianWeakDelta_meV,normalScaleApplied,shapeScore,shapeFullMap,shapeLowBias,shapeZeroBias,shapeAsymmetry,conductanceScore,conductanceFullMap,conductanceLowBias,conductanceZeroBias,conductanceAsymmetry,modelRN_top_4_10,modelRN_bottom_3_9,seed,sourceVersion,sourceRole,sourceFile
AS006,central_lane_gap_control,"central-lane topology with same gap-derived links",central_lane,boundary_constriction,conductance,3.7,0,0.01,0.08,0.920627450980392,0.01,0.472222222222222,1.10192942356031e-08,4.11872849628856e-07,0.127941104068836,158.000320262202,0.171269021840059,0.0693976213759801,0.138741081278635,0.396819728582706,0.0481259348583226,1111.3238234783,1384.30887329712,1390.77455034742,1360.92840427439,37.2942756434072,345275.176600826,345275.176600826,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_3_g0_05_p0_3,"contact-relaxed SNS links, alpha=3.3, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,conductance,3.3,1,0.05,0.3,0.714793028322441,0.05,0.300217864923747,3.64111047681755e-08,5.57442866717506e-07,0.0428884310792277,87.0813227379837,0.173848046999937,0.139328105069733,0.291508045813545,0.138808634644672,0.0462622564504097,2.22121802726279,3.30108600029048,2.52080646754515,2.65114696158959,0.079659115832478,1203.00284792528,1141.74948843736,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_7_g0_05_p0_3,"contact-relaxed SNS links, alpha=3.7, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,conductance,3.7,0,0.05,0.3,0.714793028322441,0.05,0.300217864923747,4.08245720128028e-08,6.25011699046901e-07,0.0480870287858008,87.0813227379837,0.179232099563498,0.149208637385997,0.303179536573701,0.136069203439454,0.046301167128201,2.20169678281419,3.29132070688008,2.48551629110336,2.63122708201175,0.0784758452452782,1210.87293167897,1148.79244999568,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a4_1_g0_05_p0_3,"contact-relaxed SNS links, alpha=4.1, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.05,0.3,0.714793028322441,0.05,0.300217864923747,4.52380392574301e-08,6.92580531376295e-07,0.0532856264923738,87.0813227379837,0.183934444206118,0.158361702909406,0.312647738752953,0.134325804468304,0.0462697197181367,2.18472434036037,3.2791329679392,2.45622279297347,2.61482672405516,0.077565441090136,1217.8736298493,1153.98073979776,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,anisotropic_gap_control,"anisotropic weak-link transparency",anisotropic,anisotropic,conductance,3.7,0,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,1.21941779571292e-08,4.15001234129895e-07,0.130301921454778,158.000320262202,0.1949590303698,0.223538072079411,0.269767867954905,0.185820200065477,0.0468880607666614,0.201722953827773,0.184546342101469,0.216680178849175,0.317890696162291,0.0475147438484771,303.522089083863,294.200180463302,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_3_g0_1_p0_3,"contact-relaxed SNS links, alpha=3.3, tau=0.1, p=0.3",contact_relaxation,contact_relaxed,conductance,3.3,1,0.1,0.3,0.72980392156863,0.1,0.300217864923747,6.60358680066046e-08,5.05494461128721e-07,0.0428884310792277,96.030453184833,0.196503493883553,0.18980953748501,0.331171058314904,0.133358027266868,0.0464610457980896,0.967350507792096,1.45114563406194,1.01437383371169,1.23974465015763,0.0607718832060432,710.595517229305,674.127722965193,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_3_g0_05_p0_2,"contact-relaxed SNS links, alpha=3.3, tau=0.05, p=0.2",contact_relaxation,contact_relaxed,conductance,3.3,1,0.05,0.2,0.810000000000002,0.05,0.2,2.59766548558318e-08,5.06311631162011e-07,0.0389263209408423,110.589529448222,0.196755519225572,0.212334644498026,0.297698639696461,0.16301182920977,0.046705545648813,0.282228995108041,0.332052737398284,0.262970861929032,0.447923743480507,0.0589885504154805,372.700421134824,351.948564828112,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_3_g0_1_p0_2,"combined weak-link classes, alpha=3.3, tau=0.1, p=0.2",combined,boundary_constriction,conductance,3.3,1,0.1,0.2,0.820000000000001,0.1,0.2,1.23624092044167e-07,4.31034911337964e-07,0.111465639078004,119.092709396329,0.197323985751255,0.234721478157013,0.276284926708386,0.177254168097398,0.0468321187378408,0.20610087256948,0.259541929172894,0.29997173022152,0.156490108059266,0.0503992707127649,241.776854884805,231.315555913664,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_1_p0_3,"tunnel/crack-like links, alpha=3.3, tau=0.1, p=0.3",tear_lane,crack_tunnel,conductance,3.3,1,0.1,0.3,0.72980392156863,0.1,0.300217864923747,1.13908037475956e-07,4.46104485084629e-07,0.0787057768940557,96.030453184833,0.197497379887392,0.234830002169256,0.27530916931451,0.175403273931854,0.0516117585524963,0.209357585493724,0.217726030120502,0.2516189360296,0.214818534477295,0.120205591199702,246.11634352248,282.060173204794,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_05_p0_2,"combined weak-link classes, alpha=4.1, tau=0.05, p=0.2",combined,boundary_constriction,conductance,4.1,0.999999999999997,0.05,0.2,0.810000000000001,0.05,0.2,8.27016552010781e-08,5.76704751115405e-07,0.138487612187823,110.589529448222,0.19776684844881,0.23654320517462,0.270538463379708,0.181988187039332,0.0513634923557767,0.20155330422389,0.252971285406465,0.285834716912064,0.16643476557584,0.0465410241470747,239.813797337231,240.786452779299,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_05_p0_3,"tunnel/crack-like links, alpha=3.3, tau=0.05, p=0.3",tear_lane,crack_tunnel,conductance,3.3,1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,6.28070412591453e-08,4.91949530892661e-07,0.0787057768940557,87.0813227379837,0.197775211643173,0.235278613007645,0.279572863924484,0.168845471462208,0.0532880940126118,0.230465780130979,0.220338331706973,0.245823069050262,0.245622748295721,0.194771762740313,247.208880037983,310.018087654333,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_05_p0_2,"tunnel/crack-like links, alpha=3.3, tau=0.05, p=0.2",tear_lane,crack_tunnel,conductance,3.3,1,0.05,0.2,0.809586056644881,0.05,0.200435729847495,5.35118034468406e-08,4.51978102491395e-07,0.0855726015736077,110.589529448222,0.197926643957811,0.239052859565963,0.271625263710044,0.183421738006703,0.0459589762221383,0.227319901175078,0.288226274139423,0.318236474593926,0.152182565021526,0.101231194919688,243.939835725111,209.897157876098,909,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv
