device,caseName,description,topology,linkClass,calibrationMode,alphaGap,alphaPriorPenalty,gammaW,pW,meanW,minW,activeWeakLinkFraction,medianWeakIc_A,medianAllIc_A,medianWeakDelta_meV,normalScaleApplied,shapeScore,shapeFullMap,shapeLowBias,shapeZeroBias,shapeAsymmetry,conductanceScore,conductanceFullMap,conductanceLowBias,conductanceZeroBias,conductanceAsymmetry,modelRN_top_4_10,modelRN_bottom_3_9,seed,sourceVersion,sourceRole,sourceFile
AS006,central_lane_gap_control,"central-lane topology with same gap-derived links",central_lane,boundary_constriction,conductance,3.7,0,0.01,0.08,0.920627450980392,0.01,0.472222222222222,1.14127820524589e-08,4.08417782311886e-07,0.13061109397963,156.7898115509,0.171437326217586,0.0694450434193292,0.138871054180184,0.397273046395965,0.0481259348583226,1108.26722730577,1380.34135128669,1386.7868593333,1357.54432017415,37.1873811912,344264.753462113,344264.753462113,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_3_g0_05_p0_3,"contact-relaxed SNS links, alpha=3.3, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,conductance,3.3,1,0.05,0.3,0.714793028322441,0.05,0.300217864923747,3.74450690764321e-08,5.46383271761815e-07,0.044101859609311,88.1495712915077,0.174553426022643,0.139616126101867,0.2929397508606,0.138121088471063,0.0478550794164712,2.20032460057426,3.27885381691202,2.49576080083608,2.62545656256215,0.0733670812934318,1188.39396092239,1143.01618007256,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_7_g0_05_p0_3,"contact-relaxed SNS links, alpha=3.7, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,conductance,3.7,0,0.05,0.3,0.714793028322441,0.05,0.300217864923747,4.19838653281208e-08,6.12611547126883e-07,0.0494475395619548,88.1495712915077,0.179774146953798,0.148998997321762,0.304098930337864,0.135782189274036,0.0479708727634211,2.18100200814952,3.26987219242714,2.46023767689894,2.60596015568926,0.0722717191357347,1194.26134121859,1149.38754008412,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a4_1_g0_05_p0_3,"contact-relaxed SNS links, alpha=4.1, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.05,0.3,0.714793028322441,0.05,0.300217864923747,4.65226615798095e-08,6.78839822491951e-07,0.0547932195145986,88.1495712915077,0.184452139398853,0.15810586541121,0.313528774258027,0.13416224121521,0.0477766751124969,2.16411861107039,3.25762987778279,2.43090053580701,2.58999516257439,0.0713932866889081,1200.90821812979,1154.52468557869,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_05_p0_3,"tunnel/crack-like links, alpha=3.3, tau=0.05, p=0.3",tear_lane,crack_tunnel,conductance,3.3,1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,6.39853758884348e-08,4.71684341283847e-07,0.0828656183874281,88.1495712915077,0.190991599814244,0.211064809031724,0.25947153660992,0.186918250931325,0.0561701873079782,0.229138717168308,0.21384994990665,0.241137013039866,0.255207133483778,0.190844946260404,242.384754707581,302.850468405428,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,anisotropic_gap_control,"anisotropic weak-link transparency",anisotropic,anisotropic,conductance,3.7,0,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,1.15641373939562e-08,4.10976058276795e-07,0.128843805305925,156.7898115509,0.191083160553218,0.212134106019974,0.263477743211531,0.188104654162873,0.0470648284223467,0.200382886060827,0.177986273008744,0.216245251768476,0.319191673731161,0.0465093745366067,298.878572474953,295.09723932823,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_7_g0_05_p0_3,"tunnel/crack-like links, alpha=3.7, tau=0.05, p=0.3",tear_lane,crack_tunnel,conductance,3.7,0,0.05,0.3,0.714793028322442,0.05,0.300217864923747,7.17411790264269e-08,5.28858200833404e-07,0.0929099357677225,88.1495712915077,0.193305881768422,0.220406005453423,0.260894384998558,0.186016973250901,0.0570370130775866,0.229394937047754,0.216921305798159,0.241412638846598,0.254352655447736,0.189640442149398,242.3655575809,303.245369035185,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_3_g0_05_p0_2,"combined weak-link classes, alpha=3.3, tau=0.05, p=0.2",combined,boundary_constriction,conductance,3.3,1,0.05,0.2,0.810000000000001,0.05,0.2,6.49446453514633e-08,4.39385338306121e-07,0.109191169251522,113.488654036368,0.19364518694174,0.220633271323567,0.26500592255665,0.184034111578776,0.0537896594375263,0.198052801753879,0.240345203993746,0.28377941970103,0.163865702594034,0.0484726920563049,239.712054672976,237.181047059877,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_1_p0_3,"tunnel/crack-like links, alpha=3.3, tau=0.1, p=0.3",tear_lane,crack_tunnel,conductance,3.3,1,0.1,0.3,0.72980392156863,0.1,0.300217864923747,1.1627116648034e-07,4.28561118928244e-07,0.0828656183874281,97.0194696454721,0.193951947019899,0.224539218893643,0.267672720162013,0.179291775338445,0.0526785367492738,0.20630051964814,0.208040519172992,0.243921112062298,0.223644663000591,0.117044304207949,247.996376374737,282.82022346571,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_05_p0_2,"tunnel/crack-like links, alpha=3.3, tau=0.05, p=0.2",tear_lane,crack_tunnel,conductance,3.3,1,0.05,0.2,0.809586056644881,0.05,0.200435729847495,5.49112902622537e-08,4.30649412116902e-07,0.0925826845521921,113.488654036368,0.194314107502212,0.224619748362891,0.262917929911027,0.189003711839334,0.0505897720047068,0.216365800576318,0.258726727139963,0.294813716570898,0.16216332371515,0.104474117098618,248.02110672637,218.151812674215,808,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv
